Open time,Open,High,Low,Close,Volume,Quote volume,Trade count,Taker base volume,Taker quote volume
2018-11-28 00:00:00+00:00,3875.63,4394.47,3874.27,4264.85,91983.567949,382697308.297627,386714,47319.594419,196769358.56550518
2018-11-29 00:00:00+00:00,4262.06,4450.38,4125.65,4295.84,73980.198669,316809038.40988266,316601,36962.473603,158303080.30548847
2018-11-30 00:00:00+00:00,4295.72,4341.36,3943.0,4041.32,67758.446283,278810574.935784,288098,33803.976753,139232146.69274852
2018-12-01 00:00:00+00:00,4041.27,4299.99,3963.01,4190.02,44840.073481,186157614.3155972,205472,22425.41131,93092891.05095033
2018-12-02 00:00:00+00:00,4190.98,4312.99,4103.04,4161.01,38912.15479,162917339.00647366,178087,19632.485758,82236824.78200336
2018-12-03 00:00:00+00:00,4160.55,4179.0,3827.0,3884.01,49094.369163,195055919.54337287,207134,23219.634345,92281403.0479723
2018-12-04 00:00:00+00:00,3884.76,4085.0,3781.0,3951.64,48489.551613,191673423.7062659,220815,23934.235906,94658347.08020414
2018-12-05 00:00:00+00:00,3950.98,3970.0,3745.0,3769.84,44004.799448,169404368.19157183,199011,20500.981593,78965669.66403113
2018-12-06 00:00:00+00:00,3768.44,3899.99,3500.0,3508.75,68378.796943,254722331.49494052,293512,32658.461385,121928277.43586436
2018-12-07 00:00:00+00:00,3508.75,3549.99,3224.6,3403.55,95145.457442,322364604.2802089,413521,47770.637792,161888033.89864394
2018-12-08 00:00:00+00:00,3403.57,3495.0,3222.0,3410.93,55365.949949,187909876.24894738,253650,29371.741091,99748773.25286005
2018-12-09 00:00:00+00:00,3411.36,3658.0,3394.04,3545.37,45956.893296,161618597.82859048,194567,23399.945608,82219737.9350548
2018-12-10 00:00:00+00:00,3548.49,3610.0,3370.11,3432.88,40989.244553,142507933.07357892,192599,20615.038255,71728122.27762426
2018-12-11 00:00:00+00:00,3434.01,3480.0,3324.32,3380.39,35920.864154,121841475.29281934,162266,18443.626714,62566361.86365689
2018-12-12 00:00:00+00:00,3379.23,3492.0,3350.0,3445.0,33922.931286,116227185.7924007,152067,18127.198706,62102213.79885198
2018-12-13 00:00:00+00:00,3446.38,3460.0,3255.5,3302.06,40040.917013,134817053.72748312,160471,19671.315079,66262762.30044974
2018-12-14 00:00:00+00:00,3302.06,3335.39,3177.0,3224.17,44492.983807,145101409.49359843,184525,22546.670128,73559210.30184719
2018-12-15 00:00:00+00:00,3225.19,3276.5,3156.26,3211.72,29796.041436,95588793.64058845,139806,16044.57843,51480397.90105426
2018-12-16 00:00:00+00:00,3211.71,3294.0,3186.0,3228.67,24628.808538,80068159.40481837,125565,13109.773513,42626126.40565618
2018-12-17 00:00:00+00:00,3229.22,3585.0,3216.0,3509.08,66762.216388,228758085.61846116,283815,34567.214438,118345866.95801295
2018-12-18 00:00:00+00:00,3509.03,3678.59,3424.47,3652.98,61369.615257,216563775.02523193,296433,32075.600521,113218237.08727913
2018-12-19 00:00:00+00:00,3653.0,3912.73,3622.55,3662.22,94137.341014,352638213.53853136,434026,48106.758907,180189225.2989942
2018-12-20 00:00:00+00:00,3660.01,4120.0,3635.0,4049.62,101543.835986,399967057.78281647,500506,52772.933168,207803692.00369182
2018-12-21 00:00:00+00:00,4051.86,4139.99,3764.0,3838.66,82343.850112,325803279.9626696,436187,41365.888997,163730611.79275241
2018-12-22 00:00:00+00:00,3840.25,3979.0,3785.0,3948.91,42822.350872,165085567.58556616,249148,22602.324084,87158242.38930173
2018-12-23 00:00:00+00:00,3948.91,4021.53,3870.0,3929.71,40117.531529,158756356.81762382,258417,20216.880715,80034022.88002953
2018-12-24 00:00:00+00:00,3929.71,4198.0,3924.83,4008.01,64647.809129,264628967.06591076,400403,33124.508698,135645529.90615216
2018-12-25 00:00:00+00:00,4010.11,4020.0,3646.41,3745.79,62725.629432,235584302.95256105,356377,31541.976272,118404280.4976858
2018-12-26 00:00:00+00:00,3745.56,3837.15,3656.74,3777.74,42629.375817,159705204.50415567,267746,22292.219845,83539027.8284803
2018-12-27 00:00:00+00:00,3777.74,3813.98,3535.0,3567.91,44097.392912,161915849.87310502,262733,22249.473824,81803859.05606578
2018-12-28 00:00:00+00:00,3567.89,3887.25,3540.04,3839.26,45964.304987,170638519.2472785,251040,24449.924653,90747704.90251859
2018-12-29 00:00:00+00:00,3839.0,3892.0,3670.0,3695.32,38874.373903,148205200.1077372,244844,19522.193046,74500753.17536026
2018-12-30 00:00:00+00:00,3696.71,3903.5,3657.9,3801.91,33222.369262,124966229.52022897,218929,17427.342285,65587964.90351099
2018-12-31 00:00:00+00:00,3803.12,3810.0,3630.33,3702.9,29991.77835,111847216.11708207,190308,15523.796134,57912258.76286516
2019-01-01 00:00:00+00:00,3701.23,3810.16,3642.0,3797.14,23741.687033,88149249.09230462,154227,12919.155899,47973435.866858
2019-01-02 00:00:00+00:00,3796.45,3882.14,3750.45,3858.56,35156.463369,133876627.2465106,218538,17921.600114,68277897.66105787
2019-01-03 00:00:00+00:00,3857.57,3862.74,3730.0,3766.78,29406.948359,111657372.69526468,199812,14793.083267,56172495.42692984
2019-01-04 00:00:00+00:00,3767.2,3823.64,3703.57,3792.01,29519.554671,111034550.64066195,192232,15579.303258,58616203.97789647
2019-01-05 00:00:00+00:00,3790.09,3840.99,3751.0,3770.96,30490.667751,115893501.27515878,203673,14908.914175,56667455.38615935
2019-01-06 00:00:00+00:00,3771.12,4027.71,3740.0,3987.6,36553.806709,142198812.18914708,240496,19772.887008,76903705.93007119
2019-01-07 00:00:00+00:00,3987.62,4017.9,3921.53,3975.45,31869.846264,126830380.49287239,221219,16404.352241,65287611.65056139
2019-01-08 00:00:00+00:00,3976.76,4069.8,3903.0,3955.13,38901.423122,154778846.54236615,242898,20047.977601,79781104.89538665
2019-01-09 00:00:00+00:00,3955.45,4006.81,3930.04,3966.65,28989.439511,115218950.31554872,209240,14984.33702,59559010.745234
2019-01-10 00:00:00+00:00,3966.06,3996.01,3540.0,3585.88,59402.22851,221789348.03469807,374760,28288.322574,105616252.06340843
2019-01-11 00:00:00+00:00,3585.88,3658.0,3465.0,3601.31,38338.654733,137560743.6248598,264996,19907.350586,71430015.64522146
2019-01-12 00:00:00+00:00,3601.31,3618.19,3530.0,3583.13,21999.928354,78908770.67658037,175679,11645.598846,41778835.50680978
2019-01-13 00:00:00+00:00,3584.1,3611.1,3441.3,3476.81,26385.757454,92882249.46737902,183113,13692.42064,48229503.0153272
2019-01-14 00:00:00+00:00,3477.56,3671.87,3467.02,3626.09,35235.211215,125631820.06705058,229452,18416.416902,65668831.10400985
2019-01-15 00:00:00+00:00,3626.08,3648.42,3516.62,3553.06,34137.997459,122785440.22887538,231684,17225.622434,61971796.9125699
2019-01-16 00:00:00+00:00,3553.06,3645.0,3543.51,3591.84,27480.179977,98504455.20666535,205159,14183.69988,50843136.81523343
2019-01-17 00:00:00+00:00,3591.84,3634.7,3530.39,3616.21,29755.440838,106709136.97324342,217797,16010.503395,57427195.93767381
2019-01-18 00:00:00+00:00,3613.32,3620.0,3565.75,3594.87,22713.446755,81699723.54479145,177567,12611.083757,45362975.23668103
2019-01-19 00:00:00+00:00,3594.87,3720.0,3594.23,3665.3,22171.578123,81354185.90325992,175054,11637.258171,42690540.30785225
2019-01-20 00:00:00+00:00,3665.75,3693.73,3475.0,3539.28,27901.938598,99767239.95381454,204941,13875.111381,49633530.63808028
2019-01-21 00:00:00+00:00,3539.26,3559.51,3475.5,3526.9,19644.436839,69316548.76685554,160825,10462.020278,36918177.63501831
2019-01-22 00:00:00+00:00,3526.88,3608.5,3434.85,3570.93,29336.442967,103804480.11605988,195484,15661.333001,55461347.6939766
2019-01-23 00:00:00+00:00,3570.41,3607.98,3514.5,3552.82,24938.842698,88816396.34583545,192892,13136.693253,46789527.0087881
2019-01-24 00:00:00+00:00,3552.97,3589.0,3529.22,3569.62,20826.25118,74037052.86632736,162159,10975.97457,39023591.88152408
2019-01-25 00:00:00+00:00,3569.07,3587.15,3522.51,3565.29,17608.346671,62634926.45524528,153413,9690.398152,34473989.38670668
2019-01-26 00:00:00+00:00,3566.69,3662.94,3545.0,3565.25,19476.532344,69841766.64693148,135369,10203.400315,36578851.51879908
2019-01-27 00:00:00+00:00,3565.62,3579.0,3486.0,3550.84,22735.598162,80743416.84653682,163855,11568.567399,41100311.44740031
2019-01-28 00:00:00+00:00,3550.05,3557.75,3380.27,3434.15,40405.111401,139258708.76430878,260799,20334.271739,70100390.81728584
2019-01-29 00:00:00+00:00,3434.0,3443.45,3349.92,3411.04,29544.928977,100542807.46479908,189650,15626.311231,53180295.18051735
2019-01-30 00:00:00+00:00,3410.04,3478.0,3387.1,3458.18,23968.260243,82521122.86191754,180820,13324.339628,45877250.0578734
2019-01-31 00:00:00+00:00,3457.5,3489.2,3418.8,3434.1,29607.190253,101928346.97699685,198100,15325.828783,52764623.95051864
2019-02-01 00:00:00+00:00,3434.1,3488.0,3401.2,3462.07,25260.476159,87075914.2326683,167520,13533.344628,46664199.94907889
2019-02-02 00:00:00+00:00,3462.2,3526.4,3440.29,3504.77,17920.802,62134037.97539881,153234,9637.41923,33417963.69624554
2019-02-03 00:00:00+00:00,3504.06,3511.09,3426.0,3458.11,19867.33639,68801620.06241606,138592,10126.716143,35070884.46205618
2019-02-04 00:00:00+00:00,3458.11,3484.88,3433.31,3463.22,23131.981108,80024258.22766612,155686,12387.109781,42856551.66874073
2019-02-05 00:00:00+00:00,3463.22,3478.97,3448.43,3471.59,25264.41503,87491347.06381486,162066,13642.823084,47248405.24357039
2019-02-06 00:00:00+00:00,3471.57,3482.72,3380.0,3405.37,35310.244846,120500703.0051573,207024,18054.008347,61609674.49994292
2019-02-07 00:00:00+00:00,3407.0,3426.45,3390.0,3398.4,18665.538638,63611505.78657223,148209,9971.89096,33985909.98028422
2019-02-08 00:00:00+00:00,3398.4,3733.58,3373.1,3659.04,47968.058013,170118212.46197885,277242,25500.970345,90453750.95066436
2019-02-09 00:00:00+00:00,3660.27,3680.02,3625.13,3665.18,24759.833719,90488500.0676624,192209,13208.14275,48274378.26417207
2019-02-10 00:00:00+00:00,3665.18,3684.99,3609.76,3680.06,23250.602634,84696423.96233752,171099,12445.220546,45337811.06485932
2019-02-11 00:00:00+00:00,3679.75,3684.9,3615.53,3631.05,24954.614571,90731831.90427426,172626,12713.191666,46221559.64321214
2019-02-12 00:00:00+00:00,3631.05,3667.6,3582.34,3631.46,29479.59823,106766439.99436474,198996,14986.119629,54283275.96877608
2019-02-13 00:00:00+00:00,3631.51,3670.0,3591.75,3609.4,25773.997648,93350740.94830574,167690,13552.84642,49100779.82827613
2019-02-14 00:00:00+00:00,3608.34,3626.4,3568.11,3590.56,21753.501261,78367545.57945932,155215,11271.17502,40602592.45976747
2019-02-15 00:00:00+00:00,3590.57,3653.23,3573.45,3602.47,20777.872899,74938358.18352868,151256,10840.396895,39106496.49706577
2019-02-16 00:00:00+00:00,3602.49,3648.2,3597.91,3618.41,19565.992751,70894921.80761532,149393,10452.11973,37873280.57143865
2019-02-17 00:00:00+00:00,3617.22,3700.11,3604.4,3667.58,25690.227779,93426433.13226134,179511,13004.164676,47317986.79403941
2019-02-18 00:00:00+00:00,3667.62,3925.0,3655.0,3898.6,64042.730492,242898012.76922593,393515,33934.973171,128779026.65413164
2019-02-19 00:00:00+00:00,3897.35,3994.52,3856.0,3907.79,50207.172667,197091641.04739994,332281,27008.597566,106038298.75034282
2019-02-20 00:00:00+00:00,3907.35,3986.98,3870.66,3969.74,36205.14085,142571564.5611299,250176,19952.700984,78593009.217168
2019-02-21 00:00:00+00:00,3969.74,4016.48,3901.03,3937.31,31103.884728,122714273.87417652,209571,16678.730945,65816472.08951928
2019-02-22 00:00:00+00:00,3937.31,3988.0,3926.65,3962.0,23943.16375,94739322.74557026,179588,12932.078494,51172984.8508417
2019-02-23 00:00:00+00:00,3962.0,4162.02,3933.15,4117.76,33657.942883,135782959.41827348,231563,17790.396815,71727695.5046879
2019-02-24 00:00:00+00:00,4118.0,4198.0,3712.66,3743.56,62224.18689,244146803.51886994,410578,30284.980963,118938981.43024275
2019-02-25 00:00:00+00:00,3743.56,3872.66,3740.0,3827.92,38102.966245,145285565.2031707,262716,20414.125316,77851143.96719553
2019-02-26 00:00:00+00:00,3828.44,3841.51,3777.0,3809.23,28838.748036,109932596.10609363,213897,14790.213311,56376982.48230529
2019-02-27 00:00:00+00:00,3809.31,3838.85,3677.17,3818.07,31500.995466,119564023.12004226,201626,16214.235846,61560455.27515973
2019-02-28 00:00:00+00:00,3818.04,3888.0,3763.87,3813.69,32561.961044,124703738.39336836,233849,16907.092301,64761233.24960861
2019-03-01 00:00:00+00:00,3814.26,3857.0,3813.01,3823.0,23174.57217,88851336.5211179,179860,12773.952595,48982541.74343915
2019-03-02 00:00:00+00:00,3822.17,3841.31,3772.25,3819.93,19445.838355,74175357.77882297,149854,10248.945655,39098061.94664881
2019-03-03 00:00:00+00:00,3819.97,3835.0,3781.32,3807.75,16718.16541,63791898.99159701,127681,8854.218878,33793163.48606208
2019-03-04 00:00:00+00:00,3807.32,3830.0,3670.69,3715.3,34742.84166,129739738.23815794,218615,18023.022407,67312533.26381876
2019-03-05 00:00:00+00:00,3716.1,3877.1,3703.55,3857.73,32962.536162,124945530.76214454,202444,17980.127712,68134618.18206476
2019-03-06 00:00:00+00:00,3857.58,3907.0,3813.09,3861.84,24775.11883,95417637.5889866,165101,13139.774573,50622286.0620538
2019-03-07 00:00:00+00:00,3861.84,3905.4,3840.4,3873.64,26455.257661,102585458.38333897,180520,13365.946213,51827450.49331647
2019-03-08 00:00:00+00:00,3873.63,3932.0,3800.0,3864.89,34730.366592,135000852.01035947,211534,17947.934228,69791058.74747884
2019-03-09 00:00:00+00:00,3864.88,3971.75,3854.75,3943.04,30979.747653,121353606.96803357,206869,16447.346558,64429542.99978998
2019-03-10 00:00:00+00:00,3943.43,3943.43,3881.69,3916.82,23187.561412,90693949.72150731,167920,12518.496386,48968093.08714351
2019-03-11 00:00:00+00:00,3915.99,3936.98,3830.0,3871.61,38066.885705,147721971.09446937,209916,19416.221014,75329574.17851433
2019-03-12 00:00:00+00:00,3871.61,3905.2,3826.06,3882.73,26921.008622,104393849.44844826,182885,13827.421065,53624520.4549435
2019-03-13 00:00:00+00:00,3882.69,3893.56,3840.0,3866.0,24461.008757,94680049.46033753,186572,12839.146505,49699859.82552118
2019-03-14 00:00:00+00:00,3866.0,3920.0,3810.43,3877.12,27048.74853,104673038.77602254,196651,14244.455319,55141147.28364773
2019-03-15 00:00:00+00:00,3877.12,3939.22,3872.2,3923.76,21740.061498,84919900.71744472,163866,12025.705534,46979306.89873034
2019-03-16 00:00:00+00:00,3924.46,4056.98,3921.98,4005.98,28568.376124,114227606.40681694,216198,15580.63108,62301622.91259946
2019-03-17 00:00:00+00:00,4005.98,4012.0,3950.01,3981.14,18814.255577,74893913.05776027,146953,9927.116559,39524144.17139103
2019-03-18 00:00:00+00:00,3981.85,4037.0,3953.33,3987.81,22454.47801,89526258.38910636,157876,11964.189769,47710908.05709871
2019-03-19 00:00:00+00:00,3987.83,4031.0,3970.0,4015.53,19893.741815,79503748.36263466,147394,10745.630565,42949860.70592456
2019-03-20 00:00:00+00:00,4017.48,4050.0,3980.5,4043.04,23432.300255,94019734.23326427,175036,12201.214279,48961351.11750316
2019-03-21 00:00:00+00:00,4043.04,4069.32,3880.01,3980.64,35997.682119,144010401.50845116,236100,18704.221837,74835394.39208286
2019-03-22 00:00:00+00:00,3980.85,4008.0,3968.25,3986.93,20022.606318,79861943.8108997,153703,10561.694577,42127893.35065794
2019-03-23 00:00:00+00:00,3987.89,4018.83,3978.01,4006.01,17302.604318,69169819.8628637,143155,9491.144728,37945846.04025019
2019-03-24 00:00:00+00:00,4006.01,4006.02,3950.0,3992.18,17179.850648,68524082.74695624,131087,8617.365925,34375232.36909545
2019-03-25 00:00:00+00:00,3991.35,3999.3,3888.71,3936.12,33192.890217,131507366.37512891,227739,17050.634827,67573128.16531546
2019-03-26 00:00:00+00:00,3935.47,3958.98,3894.0,3948.55,29349.537627,115330070.99071544,192418,15963.905205,62738463.8918989
2019-03-27 00:00:00+00:00,3948.77,4048.0,3936.15,4038.05,32364.555852,129681258.0162135,224309,17964.550601,71983196.76062553
2019-03-28 00:00:00+00:00,4039.58,4039.7,4002.0,4027.81,20089.293875,80822230.57984656,157060,10111.826276,40683986.77430117
2019-03-29 00:00:00+00:00,4028.22,4123.71,4024.03,4103.25,30084.217444,122585822.5865048,203826,16800.509572,68459620.2724032
2019-03-30 00:00:00+00:00,4104.24,4140.0,4052.0,4106.97,19509.292601,79853835.581824,162463,10322.148775,42255037.00428935
2019-03-31 00:00:00+00:00,4106.99,4116.12,4082.57,4103.95,13525.087433,55472147.12701675,124046,6824.657378,27993469.17112726
2019-04-01 00:00:00+00:00,4102.44,4158.7,4067.0,4144.56,25507.067641,105388238.14788891,184268,12915.28932,53371959.95327402
2019-04-02 00:00:00+00:00,4144.54,4897.99,4140.54,4857.29,105383.639263,489018726.75750667,609133,55726.141684,258300768.815403
2019-04-03 00:00:00+00:00,4857.19,5275.01,4753.5,4932.6,109890.125743,548900970.9178842,692019,55975.584761,279654422.0749142
2019-04-04 00:00:00+00:00,4932.59,5039.08,4777.0,4898.66,61054.254168,301411332.0090243,419141,31203.308354,154090564.79115182
2019-04-05 00:00:00+00:00,4898.64,5028.22,4880.62,5004.95,39768.552806,197660830.71096662,292375,21235.636237,105586318.20991643
2019-04-06 00:00:00+00:00,5004.96,5205.0,4928.59,5043.89,41770.842313,210963411.61313188,281237,21796.021869,110119190.88917793
2019-04-07 00:00:00+00:00,5042.07,5234.0,5026.0,5170.27,37615.486804,192916750.57190406,274084,19504.612832,100069310.55713654
2019-04-08 00:00:00+00:00,5170.27,5305.0,5039.0,5236.9,50178.430782,260487077.7675668,350828,25302.165402,131396468.34738518
2019-04-09 00:00:00+00:00,5238.38,5238.4,5076.68,5150.0,34067.012311,175633627.3163735,253381,16967.006115,87496291.75731626
2019-04-10 00:00:00+00:00,5150.0,5422.0,5135.0,5308.25,40073.620471,210870034.5120553,260967,21269.620949,111952601.71234791
2019-04-11 00:00:00+00:00,5307.86,5332.67,4927.0,5017.37,54696.600686,277736905.85749793,369304,26631.112409,135174561.6885292
2019-04-12 00:00:00+00:00,5017.37,5080.58,4861.22,5048.01,33276.678614,166485761.0793121,226036,16899.590533,84561818.27888817
2019-04-13 00:00:00+00:00,5047.0,5099.0,5004.0,5045.22,17292.456802,87375984.44461507,138674,8692.053259,43925293.92220215
2019-04-14 00:00:00+00:00,5047.45,5152.99,5000.0,5131.3,18281.607739,92594930.42710131,131700,10043.911667,50893945.02767781
2019-04-15 00:00:00+00:00,5131.28,5167.38,4950.0,5024.95,29057.191581,147687551.9414771,204944,14170.252402,72070166.00084409
2019-04-16 00:00:00+00:00,5024.95,5197.72,5003.94,5173.72,24242.229493,123581651.71216355,168550,12804.633768,65290617.51599363
2019-04-17 00:00:00+00:00,5173.72,5230.4,5146.8,5202.82,23307.536134,120972345.51821637,179490,12172.531724,63190167.89632924
2019-04-18 00:00:00+00:00,5202.41,5287.0,5198.8,5258.44,22619.239001,118573129.86520115,167110,12104.852932,63464128.54331125
2019-04-19 00:00:00+00:00,5258.44,5320.0,5175.0,5258.68,24611.236323,128937309.63806376,178148,12889.683344,67549701.12506343
2019-04-20 00:00:00+00:00,5258.68,5333.42,5230.1,5291.73,19168.908274,101343660.15324435,157080,10029.272262,53029542.91017945
2019-04-21 00:00:00+00:00,5292.91,5314.35,5165.0,5256.14,25549.570939,133929931.15068737,210494,13147.771016,68909870.81367928
2019-04-22 00:00:00+00:00,5257.41,5400.0,5208.35,5357.14,29563.852309,156632202.97099614,210361,15828.004851,83879362.2832235
2019-04-23 00:00:00+00:00,5357.14,5600.0,5332.41,5493.31,41262.103917,227154061.85771412,282563,21260.014469,117054771.35759218
2019-04-24 00:00:00+00:00,5490.91,5582.2,5333.35,5415.0,48224.152413,262493252.93584237,339599,23401.18852,127419838.49784201
2019-04-25 00:00:00+00:00,5415.0,5491.84,5102.0,5219.9,49636.089948,265091565.61466023,331089,21401.171965,114223925.41789763
2019-04-26 00:00:00+00:00,5220.47,5510.0,5161.62,5314.1,48912.294513,259659705.6513858,333183,25076.718297,133163032.45656706
2019-04-27 00:00:00+00:00,5315.0,5342.5,5257.67,5295.69,15422.896935,81749716.42174439,145733,7918.227056,41978251.89852615
2019-04-28 00:00:00+00:00,5295.69,5340.0,5259.48,5307.52,14371.433869,76277087.37424076,127730,7160.773725,38011547.93921391
2019-04-29 00:00:00+00:00,5309.81,5332.0,5178.8,5238.14,19918.135079,104822151.5144498,178472,9983.622137,52529726.6306137
2019-04-30 00:00:00+00:00,5238.14,5339.98,5192.15,5320.81,22238.06823,117309839.23079813,180989,12264.552938,64721155.04645376
2019-05-01 00:00:00+00:00,5321.94,5402.0,5316.2,5383.2,17217.473216,92194935.6047804,161488,9636.265899,51604847.88561128
2019-05-02 00:00:00+00:00,5383.2,5538.0,5370.0,5492.87,22795.787835,124498567.2076544,181896,11908.895892,65029410.500783
2019-05-03 00:00:00+00:00,5494.81,5844.0,5477.57,5772.69,46297.172849,264435878.92811018,338298,24992.74319,142732584.0758724
2019-05-04 00:00:00+00:00,5770.62,5900.0,5587.45,5829.45,39682.408991,228942582.4507792,283145,21037.299477,121524183.9274325
2019-05-05 00:00:00+00:00,5829.83,5839.9,5696.0,5775.62,23822.543775,137653160.76602158,185365,11824.087921,68357177.93240789
2019-05-06 00:00:00+00:00,5773.18,5805.0,5619.14,5747.79,25256.596325,144358553.85462248,230431,12922.62549,73880906.50332905
2019-05-07 00:00:00+00:00,5749.92,6028.41,5747.74,5846.34,39905.064422,236176663.81792104,301388,21302.981217,126064101.9122562
2019-05-08 00:00:00+00:00,5846.34,6014.72,5772.2,5987.29,23074.186907,136246055.59559172,190969,11961.036359,70660061.87146753
2019-05-09 00:00:00+00:00,5986.66,6224.55,5983.71,6209.18,27453.011436,167489934.34358987,227841,13875.182356,84696142.54932348
2019-05-10 00:00:00+00:00,6209.95,6468.92,6172.0,6373.33,36623.61079,231801342.4320928,283074,18548.927995,117379030.42732471
2019-05-11 00:00:00+00:00,6375.16,7343.99,6372.85,7076.22,74022.424393,507216001.3434041,562540,40091.997215,274656200.80251044
2019-05-12 00:00:00+00:00,7076.24,7521.78,6750.0,6967.31,86948.975339,619939454.4896551,647345,42689.589676,304720922.9083252
2019-05-13 00:00:00+00:00,6968.24,8100.0,6870.0,7790.71,85804.735333,648012612.2927014,588497,45381.262259,342327287.016619
2019-05-14 00:00:00+00:00,7795.62,8366.0,7599.56,7947.56,76583.722603,611103206.0032725,655426,38953.032335,310810946.93725246
2019-05-15 00:00:00+00:00,7945.26,8249.0,7850.0,8169.87,37884.327211,305196285.2755824,347533,19660.576186,158426245.70097858
2019-05-16 00:00:00+00:00,8169.08,8320.0,7705.0,7866.59,69630.513996,557126171.2789642,666538,35097.404158,280897013.06816626
2019-05-17 00:00:00+00:00,7868.67,7925.0,6913.0,7355.26,88752.008159,645676487.3744029,803893,45121.474978,328348049.1630897
2019-05-18 00:00:00+00:00,7355.28,7458.0,7156.61,7257.45,37054.944779,271170511.0509332,379504,19375.84836,141830045.16939756
2019-05-19 00:00:00+00:00,7257.32,8275.09,7243.08,8148.48,65577.442058,517729474.358441,583432,35593.490022,281177713.21845126
2019-05-20 00:00:00+00:00,8147.94,8156.03,7553.0,7938.15,65859.208564,517939277.868858,610360,34629.645645,272371020.30677795
2019-05-21 00:00:00+00:00,7937.16,8042.32,7771.0,7904.87,52301.752247,413637782.36974555,554038,27272.360448,215730616.60421488
2019-05-22 00:00:00+00:00,7904.48,8016.0,7465.0,7628.43,49136.994589,384730220.7219517,461337,24410.962662,191296198.55463496
2019-05-23 00:00:00+00:00,7627.8,7940.98,7461.0,7851.51,49648.184701,381536239.5128484,449220,25959.859838,199607980.98608008
2019-05-24 00:00:00+00:00,7849.95,8130.0,7766.0,7964.87,46664.785325,371381043.73160255,428676,25045.733428,199347829.0258737
2019-05-25 00:00:00+00:00,7964.52,8091.8,7908.34,8025.41,28414.328817,227376280.5854076,264448,15037.164996,120334124.30243574
2019-05-26 00:00:00+00:00,8023.0,8740.0,7833.42,8614.43,49652.144567,409616322.38847876,377306,26438.946803,217911336.3040823
2019-05-27 00:00:00+00:00,8612.54,8908.32,8589.0,8756.32,51886.768793,452651204.93490237,478773,27722.369637,241864670.6517397
2019-05-28 00:00:00+00:00,8752.52,8798.49,8510.63,8715.64,31470.551534,273791910.6314759,349123,16561.876811,144108437.06115803
2019-05-29 00:00:00+00:00,8716.87,8750.0,8406.6,8645.68,33880.865922,292094591.01803863,352317,17575.580317,151595491.23598412
2019-05-30 00:00:00+00:00,8646.5,9074.26,8005.0,8269.54,70379.998521,603312537.3808434,617341,34577.310598,296613619.2190466
2019-05-31 00:00:00+00:00,8267.1,8594.0,8108.5,8555.0,44727.49162,373629673.9190144,416525,23391.68846,195418655.05339947
2019-06-01 00:00:00+00:00,8555.0,8626.0,8442.36,8544.07,31868.234157,272098436.34069574,348375,16922.662425,144486129.11826152
2019-06-02 00:00:00+00:00,8545.1,8814.78,8524.0,8725.98,27835.133265,241414596.71950513,299353,14585.886999,126530020.38343658
2019-06-03 00:00:00+00:00,8726.0,8800.95,8080.8,8115.82,45692.965104,387155494.97304887,431252,22514.316859,190882595.70344347
2019-06-04 00:00:00+00:00,8115.66,8115.66,7481.02,7687.03,74143.948941,582173398.3257968,645913,36776.597131,288822568.0432201
2019-06-05 00:00:00+00:00,7687.04,7896.7,7572.78,7776.5,48679.656455,377635818.0044095,426120,26296.533959,204082647.8767332
2019-06-06 00:00:00+00:00,7778.08,7868.13,7444.58,7786.7,36624.118747,282156410.5437891,371485,18877.986383,145537581.79160798
2019-06-07 00:00:00+00:00,7787.57,8100.0,7737.49,7980.53,33942.225658,269125728.1416496,323096,17193.575595,136343077.37705734
2019-06-08 00:00:00+00:00,7978.94,8044.65,7751.0,7893.62,22657.329634,179047320.02388045,250864,11795.097294,93237148.4745482
2019-06-09 00:00:00+00:00,7895.28,7935.0,7506.66,7628.13,31568.465157,243970971.0244344,322175,16234.631275,125591062.03917082
2019-06-10 00:00:00+00:00,7627.57,8020.0,7511.0,7982.75,36756.078468,287125339.9701144,387179,19890.868561,155461282.8313925
2019-06-11 00:00:00+00:00,7981.0,8010.0,7692.23,7884.9,30334.999427,238031771.51747337,309059,15793.772451,124001190.82079008
2019-06-12 00:00:00+00:00,7884.9,8200.0,7788.99,8127.64,41597.082622,333291726.6460002,361980,22826.901026,182925127.46756545
2019-06-13 00:00:00+00:00,8127.64,8309.82,8010.03,8218.54,30467.764341,248418184.7720466,341246,16100.161346,131293315.79862677
2019-06-14 00:00:00+00:00,8216.44,8684.41,8144.32,8650.0,39835.246255,333475488.5537595,410072,20970.623827,175588531.4851917
2019-06-15 00:00:00+00:00,8650.88,8864.99,8567.63,8808.7,31791.636039,276420769.2933853,335840,16798.379296,146051605.23593673
2019-06-16 00:00:00+00:00,8810.77,9333.0,8760.0,8953.33,63289.251219,574211342.9796603,552319,33804.182046,306793742.1084928
2019-06-17 00:00:00+00:00,8953.0,9444.0,8950.0,9313.96,47895.485374,441567296.0592662,462160,24826.97685,228962151.2411525
2019-06-18 00:00:00+00:00,9312.13,9336.36,8950.0,9081.55,51554.569401,470271954.29870564,449730,28057.047335,255972426.13011804
2019-06-19 00:00:00+00:00,9081.97,9304.0,8960.0,9255.49,32147.706495,293748062.6668488,306202,17533.233016,160303572.0157976
2019-06-20 00:00:00+00:00,9253.76,9590.0,9175.2,9517.12,34556.053982,323621848.1987617,350662,18032.190714,168891671.53448427
